STATION,route_id,hour,crowd
14 ST,M,16,61.0
14 ST,M,17,55.0
14 ST,M,18,80.0
14 ST,M,19,43.0
14 ST,M,20,24.0
14 ST,M,21,14.0
14 ST,M,22,7.0
14 ST,M,23,5.0
14 ST-UNION SQ,4,0,9.0
14 ST-UNION SQ,4,1,4.0
14 ST-UNION SQ,4,2,1.0
14 ST-UNION SQ,4,3,7.0
14 ST-UNION SQ,4,4,23.0
14 ST-UNION SQ,4,5,18.0
14 ST-UNION SQ,4,6,12.0
14 ST-UNION SQ,4,7,6.0
14 ST-UNION SQ,4,8,0.0
14 ST-UNION SQ,4,9,502.0
14 ST-UNION SQ,4,10,78.0
14 ST-UNION SQ,4,11,31.0
14 ST-UNION SQ,4,12,41.0
14 ST-UNION SQ,4,13,64.0
14 ST-UNION SQ,4,14,78.0
14 ST-UNION SQ,4,15,100.0
14 ST-UNION SQ,4,16,104.0
14 ST-UNION SQ,4,17,101.0
14 ST-UNION SQ,4,18,85.0
14 ST-UNION SQ,4,19,62.0
14 ST-UNION SQ,4,20,38.0
14 ST-UNION SQ,4,21,23.0
14 ST-UNION SQ,4,22,19.0
14 ST-UNION SQ,4,23,15.0
14 ST-UNION SQ,5,0,6.0
14 ST-UNION SQ,5,1,3.0
14 ST-UNION SQ,5,2,0.0
14 ST-UNION SQ,5,3,124.0
14 ST-UNION SQ,5,4,249.0
14 ST-UNION SQ,5,5,373.0
14 ST-UNION SQ,5,6,498.0
14 ST-UNION SQ,5,7,622.0
14 ST-UNION SQ,5,8,747.0
14 ST-UNION SQ,5,9,871.0
14 ST-UNION SQ,5,10,85.0
14 ST-UNION SQ,5,11,14.0
14 ST-UNION SQ,5,12,16.0
14 ST-UNION SQ,5,13,19.0
14 ST-UNION SQ,5,14,34.0
14 ST-UNION SQ,5,15,61.0
14 ST-UNION SQ,5,16,49.0
14 ST-UNION SQ,5,17,42.0
14 ST-UNION SQ,5,18,47.0
14 ST-UNION SQ,5,19,31.0
14 ST-UNION SQ,5,20,20.0
14 ST-UNION SQ,5,21,12.0
14 ST-UNION SQ,5,22,10.0
14 ST-UNION SQ,5,23,8.0
14 ST-UNION SQ,6,0,8.0
14 ST-UNION SQ,6,1,4.0
14 ST-UNION SQ,6,2,1.0
14 ST-UNION SQ,6,3,1.0
14 ST-UNION SQ,6,4,2.0
14 ST-UNION SQ,6,5,6.0
14 ST-UNION SQ,6,6,4.0
14 ST-UNION SQ,6,7,2.0
14 ST-UNION SQ,6,8,0.0
14 ST-UNION SQ,6,9,250.0
14 ST-UNION SQ,6,10,73.0
14 ST-UNION SQ,6,11,10.0
14 ST-UNION SQ,6,12,12.0
14 ST-UNION SQ,6,13,17.0
14 ST-UNION SQ,6,14,32.0
14 ST-UNION SQ,6,15,47.0
14 ST-UNION SQ,6,16,43.0
14 ST-UNION SQ,6,17,41.0
14 ST-UNION SQ,6,18,42.0
14 ST-UNION SQ,6,19,32.0
14 ST-UNION SQ,6,20,21.0
14 ST-UNION SQ,6,21,13.0
14 ST-UNION SQ,6,22,9.0
14 ST-UNION SQ,6,23,7.0
14 ST-UNION SQ,N,0,6.0
14 ST-UNION SQ,N,1,2.0
14 ST-UNION SQ,N,2,1.0
14 ST-UNION SQ,N,3,1.0
14 ST-UNION SQ,N,4,3.0
14 ST-UNION SQ,N,5,11.0
14 ST-UNION SQ,N,6,68.0
14 ST-UNION SQ,N,7,126.0
14 ST-UNION SQ,N,8,184.0
14 ST-UNION SQ,N,9,241.0
14 ST-UNION SQ,N,10,63.0
14 ST-UNION SQ,N,11,21.0
14 ST-UNION SQ,N,12,24.0
14 ST-UNION SQ,N,13,30.0
14 ST-UNION SQ,N,14,56.0
14 ST-UNION SQ,N,15,125.0
14 ST-UNION SQ,N,16,60.0
14 ST-UNION SQ,N,17,59.0
14 ST-UNION SQ,N,18,65.0
14 ST-UNION SQ,N,19,54.0
14 ST-UNION SQ,N,20,31.0
14 ST-UNION SQ,N,21,18.0
14 ST-UNION SQ,N,22,12.0
14 ST-UNION SQ,N,23,9.0
14 ST-UNION SQ,Q,0,8.0
14 ST-UNION SQ,Q,1,3.0
14 ST-UNION SQ,Q,2,1.0
14 ST-UNION SQ,Q,3,2.0
14 ST-UNION SQ,Q,4,15.0
14 ST-UNION SQ,Q,5,41.0
14 ST-UNION SQ,Q,6,27.0
14 ST-UNION SQ,Q,7,14.0
14 ST-UNION SQ,Q,8,0.0
14 ST-UNION SQ,Q,9,329.0
14 ST-UNION SQ,Q,10,77.0
14 ST-UNION SQ,Q,11,33.0
14 ST-UNION SQ,Q,12,29.0
14 ST-UNION SQ,Q,13,40.0
14 ST-UNION SQ,Q,14,70.0
14 ST-UNION SQ,Q,15,117.0
14 ST-UNION SQ,Q,16,79.0
14 ST-UNION SQ,Q,17,75.0
14 ST-UNION SQ,Q,18,91.0
14 ST-UNION SQ,Q,19,56.0
14 ST-UNION SQ,Q,20,36.0
14 ST-UNION SQ,Q,21,22.0
14 ST-UNION SQ,Q,22,15.0
14 ST-UNION SQ,Q,23,11.0
14 ST-UNION SQ,R,0,4.0
14 ST-UNION SQ,R,1,2.0
14 ST-UNION SQ,R,2,1.0
14 ST-UNION SQ,R,3,1.0
14 ST-UNION SQ,R,4,49.0
14 ST-UNION SQ,R,5,97.0
14 ST-UNION SQ,R,6,145.0
14 ST-UNION SQ,R,7,193.0
14 ST-UNION SQ,R,8,241.0
14 ST-UNION SQ,R,9,289.0
14 ST-UNION SQ,R,10,54.0
14 ST-UNION SQ,R,11,25.0
14 ST-UNION SQ,R,12,32.0
14 ST-UNION SQ,R,13,43.0
14 ST-UNION SQ,R,14,68.0
14 ST-UNION SQ,R,15,99.0
14 ST-UNION SQ,R,16,80.0
14 ST-UNION SQ,R,17,64.0
14 ST-UNION SQ,R,18,88.0
14 ST-UNION SQ,R,19,56.0
14 ST-UNION SQ,R,20,33.0
14 ST-UNION SQ,R,21,19.0
14 ST-UNION SQ,R,22,12.0
14 ST-UNION SQ,R,23,9.0
145 ST,1,0,2.0
145 ST,1,1,1.0
145 ST,1,2,1.0
145 ST,1,3,7.0
145 ST,1,4,47.0
145 ST,1,5,33.0
145 ST,1,6,22.0
145 ST,1,7,11.0
145 ST,1,8,0.0
145 ST,1,9,413.0
145 ST,1,10,67.0
145 ST,1,11,32.0
145 ST,1,12,30.0
145 ST,1,13,39.0
145 ST,1,14,53.0
145 ST,1,15,81.0
145 ST,1,16,79.0
145 ST,1,17,64.0
145 ST,1,18,61.0
145 ST,1,19,41.0
145 ST,1,20,20.0
145 ST,1,21,15.0
145 ST,1,22,9.0
145 ST,1,23,3.0
145 ST,3,0,1.0
145 ST,3,1,1.0
145 ST,3,2,0.0
145 ST,3,3,2.0
145 ST,3,4,2.0
145 ST,3,5,1.0
145 ST,3,6,1.0
145 ST,3,7,1.0
145 ST,3,8,0.0
145 ST,3,9,0.0
145 ST,3,10,6.0
145 ST,3,11,3.0
145 ST,3,12,3.0
145 ST,3,13,3.0
145 ST,3,14,4.0
145 ST,3,15,10.0
145 ST,3,16,9.0
145 ST,3,17,6.0
145 ST,3,18,8.0
145 ST,3,19,15.0
145 ST,3,20,4.0
145 ST,3,21,3.0
145 ST,3,22,1.0
145 ST,3,23,1.0
145 ST,A,0,2.0
145 ST,A,1,1.0
145 ST,A,2,1.0
145 ST,A,3,7.0
145 ST,A,4,23.0
145 ST,A,5,46.0
145 ST,A,6,100.0
145 ST,A,7,203.0
145 ST,A,8,305.0
145 ST,A,9,408.0
145 ST,A,10,302.0
145 ST,A,11,30.0
145 ST,A,12,21.0
145 ST,A,13,26.0
145 ST,A,14,30.0
145 ST,A,15,58.0
145 ST,A,16,46.0
145 ST,A,17,42.0
145 ST,A,18,33.0
145 ST,A,19,37.0
145 ST,A,20,17.0
145 ST,A,21,11.0
145 ST,A,22,6.0
145 ST,A,23,4.0
145 ST,B,0,1.0
145 ST,B,1,1.0
145 ST,B,2,1.0
145 ST,B,3,43.0
145 ST,B,4,85.0
145 ST,B,5,127.0
145 ST,B,6,170.0
145 ST,B,7,212.0
145 ST,B,8,254.0
145 ST,B,9,296.0
145 ST,B,10,42.0
145 ST,B,11,26.0
145 ST,B,12,23.0
145 ST,B,13,23.0
145 ST,B,14,16.0
145 ST,B,15,33.0
145 ST,B,16,35.0
145 ST,B,17,45.0
145 ST,B,18,33.0
145 ST,B,19,25.0
145 ST,B,20,30.0
145 ST,B,21,17.0
145 ST,B,22,9.0
145 ST,B,23,2.0
145 ST,C,0,2.0
145 ST,C,1,1.0
145 ST,C,2,1.0
145 ST,C,3,2.0
145 ST,C,4,8.0
145 ST,C,5,13.0
145 ST,C,6,19.0
145 ST,C,7,25.0
145 ST,C,8,30.0
145 ST,C,9,36.0
145 ST,C,10,17.0
145 ST,C,11,12.0
145 ST,C,12,19.0
145 ST,C,13,18.0
145 ST,C,14,39.0
145 ST,C,15,73.0
145 ST,C,16,28.0
145 ST,C,17,23.0
145 ST,C,18,38.0
145 ST,C,19,46.0
145 ST,C,20,16.0
145 ST,C,21,11.0
145 ST,C,22,6.0
145 ST,C,23,3.0
145 ST,D,0,2.0
145 ST,D,1,2.0
145 ST,D,2,2.0
145 ST,D,3,11.0
145 ST,D,4,26.0
145 ST,D,5,43.0
145 ST,D,6,152.0
145 ST,D,7,262.0
145 ST,D,8,372.0
145 ST,D,9,481.0
145 ST,D,10,400.0
145 ST,D,11,30.0
145 ST,D,12,23.0
145 ST,D,13,30.0
145 ST,D,14,48.0
145 ST,D,15,83.0
145 ST,D,16,71.0
145 ST,D,17,53.0
145 ST,D,18,63.0
145 ST,D,19,39.0
145 ST,D,20,25.0
145 ST,D,21,12.0
145 ST,D,22,8.0
145 ST,D,23,3.0
149/GRAND CONC,2,0,1.0
149/GRAND CONC,2,1,2.0
149/GRAND CONC,2,2,1.0
149/GRAND CONC,2,3,10.0
149/GRAND CONC,2,4,35.0
149/GRAND CONC,2,5,39.0
149/GRAND CONC,2,6,219.0
149/GRAND CONC,2,7,400.0
149/GRAND CONC,2,8,580.0
149/GRAND CONC,2,9,760.0
149/GRAND CONC,2,10,173.0
149/GRAND CONC,2,11,27.0
149/GRAND CONC,2,12,28.0
149/GRAND CONC,2,13,32.0
149/GRAND CONC,2,14,56.0
149/GRAND CONC,2,15,93.0
149/GRAND CONC,2,16,71.0
149/GRAND CONC,2,17,62.0
149/GRAND CONC,2,18,69.0
149/GRAND CONC,2,19,58.0
149/GRAND CONC,2,20,26.0
149/GRAND CONC,2,21,16.0
149/GRAND CONC,2,22,10.0
149/GRAND CONC,2,23,6.0
149/GRAND CONC,4,0,3.0
149/GRAND CONC,4,1,2.0
149/GRAND CONC,4,2,1.0
149/GRAND CONC,4,3,19.0
149/GRAND CONC,4,4,54.0
149/GRAND CONC,4,5,31.0
149/GRAND CONC,4,6,21.0
149/GRAND CONC,4,7,10.0
149/GRAND CONC,4,8,0.0
149/GRAND CONC,4,9,627.0
149/GRAND CONC,4,10,75.0
149/GRAND CONC,4,11,36.0
149/GRAND CONC,4,12,43.0
149/GRAND CONC,4,13,45.0
149/GRAND CONC,4,14,51.0
149/GRAND CONC,4,15,48.0
149/GRAND CONC,4,16,55.0
149/GRAND CONC,4,17,47.0
149/GRAND CONC,4,18,38.0
149/GRAND CONC,4,19,24.0
149/GRAND CONC,4,20,14.0
149/GRAND CONC,4,21,12.0
149/GRAND CONC,4,22,10.0
149/GRAND CONC,4,23,6.0
149/GRAND CONC,5,0,2.0
149/GRAND CONC,5,1,3.0
149/GRAND CONC,5,2,1.0
149/GRAND CONC,5,3,1.0
149/GRAND CONC,5,4,106.0
149/GRAND CONC,5,5,210.0
149/GRAND CONC,5,6,315.0
149/GRAND CONC,5,7,420.0
149/GRAND CONC,5,8,524.0
149/GRAND CONC,5,9,629.0
149/GRAND CONC,5,10,33.0
149/GRAND CONC,5,11,15.0
149/GRAND CONC,5,12,11.0
149/GRAND CONC,5,13,12.0
149/GRAND CONC,5,14,20.0
149/GRAND CONC,5,15,37.0
149/GRAND CONC,5,16,29.0
149/GRAND CONC,5,17,24.0
149/GRAND CONC,5,18,28.0
149/GRAND CONC,5,19,15.0
149/GRAND CONC,5,20,9.0
149/GRAND CONC,5,21,8.0
149/GRAND CONC,5,22,4.0
149/GRAND CONC,5,23,2.0
15 ST-PROSPECT,F,0,6.0
15 ST-PROSPECT,F,1,2.0
15 ST-PROSPECT,F,2,1.0
15 ST-PROSPECT,F,3,2.0
15 ST-PROSPECT,F,4,6.0
15 ST-PROSPECT,F,5,12.0
15 ST-PROSPECT,F,6,121.0
15 ST-PROSPECT,F,7,230.0
15 ST-PROSPECT,F,8,338.0
15 ST-PROSPECT,F,9,447.0
15 ST-PROSPECT,F,10,138.0
15 ST-PROSPECT,F,11,29.0
15 ST-PROSPECT,F,12,30.0
15 ST-PROSPECT,F,13,45.0
15 ST-PROSPECT,F,14,61.0
15 ST-PROSPECT,F,15,118.0
15 ST-PROSPECT,F,16,96.0
15 ST-PROSPECT,F,17,82.0
15 ST-PROSPECT,F,18,103.0
15 ST-PROSPECT,F,19,74.0
15 ST-PROSPECT,F,20,42.0
15 ST-PROSPECT,F,21,22.0
15 ST-PROSPECT,F,22,12.0
15 ST-PROSPECT,F,23,7.0
15 ST-PROSPECT,G,0,3.0
15 ST-PROSPECT,G,1,1.0
15 ST-PROSPECT,G,2,0.0
15 ST-PROSPECT,G,3,0.0
15 ST-PROSPECT,G,4,1.0
15 ST-PROSPECT,G,5,11.0
15 ST-PROSPECT,G,6,51.0
15 ST-PROSPECT,G,7,91.0
15 ST-PROSPECT,G,8,131.0
15 ST-PROSPECT,G,9,171.0
15 ST-PROSPECT,G,10,24.0
15 ST-PROSPECT,G,11,13.0
15 ST-PROSPECT,G,12,15.0
15 ST-PROSPECT,G,13,17.0
15 ST-PROSPECT,G,14,35.0
15 ST-PROSPECT,G,15,57.0
15 ST-PROSPECT,G,16,32.0
15 ST-PROSPECT,G,17,37.0
15 ST-PROSPECT,G,18,51.0
15 ST-PROSPECT,G,19,33.0
15 ST-PROSPECT,G,20,20.0
15 ST-PROSPECT,G,21,13.0
15 ST-PROSPECT,G,22,4.0
15 ST-PROSPECT,G,23,3.0
155 ST,B,0,225.0
155 ST,B,1,225.0
155 ST,B,2,225.0
155 ST,B,3,225.0
155 ST,B,4,225.0
155 ST,B,5,225.0
155 ST,B,6,225.0
155 ST,B,7,225.0
155 ST,B,8,225.0
155 ST,B,9,225.0
155 ST,B,10,33.0
155 ST,B,11,25.0
155 ST,B,12,22.0
155 ST,B,13,30.0
155 ST,B,14,30.0
155 ST,B,15,31.0
155 ST,B,16,31.0
155 ST,B,17,31.0
155 ST,B,18,31.0
155 ST,B,19,32.0
155 ST,B,20,32.0
155 ST,B,21,17.0
155 ST,B,22,8.0
155 ST,B,23,8.0
155 ST,C,0,2.0
155 ST,C,1,1.0
155 ST,C,2,1.0
155 ST,C,3,2.0
155 ST,C,4,8.0
155 ST,C,5,13.0
155 ST,C,6,19.0
155 ST,C,7,25.0
155 ST,C,8,30.0
155 ST,C,9,36.0
155 ST,C,10,14.0
155 ST,C,11,14.0
155 ST,C,12,20.0
155 ST,C,13,17.0
155 ST,C,14,43.0
155 ST,C,15,69.0
155 ST,C,16,27.0
155 ST,C,17,20.0
155 ST,C,18,37.0
155 ST,C,19,38.0
155 ST,C,20,12.0
155 ST,C,21,7.0
155 ST,C,22,4.0
155 ST,C,23,3.0
155 ST,D,0,2.0
155 ST,D,1,2.0
155 ST,D,2,2.0
155 ST,D,3,11.0
155 ST,D,4,26.0
155 ST,D,5,52.0
155 ST,D,6,35.0
155 ST,D,7,17.0
155 ST,D,8,0.0
155 ST,D,9,364.0
155 ST,D,10,727.0
155 ST,D,11,51.0
155 ST,D,12,36.0
155 ST,D,13,32.0
155 ST,D,14,52.0
155 ST,D,15,91.0
155 ST,D,16,72.0
155 ST,D,17,52.0
155 ST,D,18,61.0
155 ST,D,19,49.0
155 ST,D,20,12.0
155 ST,D,21,4.0
155 ST,D,22,6.0
155 ST,D,23,2.0
157 ST,1,0,1.0
157 ST,1,1,1.0
157 ST,1,2,1.0
157 ST,1,3,7.0
157 ST,1,4,40.0
157 ST,1,5,18.0
157 ST,1,6,142.0
157 ST,1,7,265.0
157 ST,1,8,388.0
157 ST,1,9,512.0
157 ST,1,10,62.0
157 ST,1,11,33.0
157 ST,1,12,28.0
157 ST,1,13,36.0
157 ST,1,14,46.0
157 ST,1,15,82.0
157 ST,1,16,69.0
157 ST,1,17,56.0
157 ST,1,18,54.0
157 ST,1,19,37.0
157 ST,1,20,20.0
157 ST,1,21,12.0
157 ST,1,22,8.0
157 ST,1,23,3.0
161/YANKEE STAD,4,0,3.0
161/YANKEE STAD,4,1,2.0
161/YANKEE STAD,4,2,1.0
161/YANKEE STAD,4,3,20.0
161/YANKEE STAD,4,4,63.0
161/YANKEE STAD,4,5,59.0
161/YANKEE STAD,4,6,183.0
161/YANKEE STAD,4,7,308.0
161/YANKEE STAD,4,8,432.0
161/YANKEE STAD,4,9,556.0
161/YANKEE STAD,4,10,77.0
161/YANKEE STAD,4,11,36.0
161/YANKEE STAD,4,12,43.0
161/YANKEE STAD,4,13,45.0
161/YANKEE STAD,4,14,51.0
161/YANKEE STAD,4,15,45.0
161/YANKEE STAD,4,16,54.0
161/YANKEE STAD,4,17,41.0
161/YANKEE STAD,4,18,37.0
161/YANKEE STAD,4,19,22.0
161/YANKEE STAD,4,20,14.0
161/YANKEE STAD,4,21,11.0
161/YANKEE STAD,4,22,11.0
161/YANKEE STAD,4,23,5.0
161/YANKEE STAD,B,0,217.0
161/YANKEE STAD,B,1,217.0
161/YANKEE STAD,B,2,217.0
161/YANKEE STAD,B,3,217.0
161/YANKEE STAD,B,4,217.0
161/YANKEE STAD,B,5,217.0
161/YANKEE STAD,B,6,217.0
161/YANKEE STAD,B,7,217.0
161/YANKEE STAD,B,8,217.0
161/YANKEE STAD,B,9,217.0
161/YANKEE STAD,B,10,33.0
161/YANKEE STAD,B,11,26.0
161/YANKEE STAD,B,12,23.0
161/YANKEE STAD,B,13,30.0
161/YANKEE STAD,B,14,30.0
161/YANKEE STAD,B,15,30.0
161/YANKEE STAD,B,16,30.0
161/YANKEE STAD,B,17,30.0
161/YANKEE STAD,B,18,30.0
161/YANKEE STAD,B,19,30.0
161/YANKEE STAD,B,20,30.0
161/YANKEE STAD,B,21,19.0
161/YANKEE STAD,B,22,9.0
161/YANKEE STAD,B,23,9.0
161/YANKEE STAD,D,0,2.0
161/YANKEE STAD,D,1,2.0
161/YANKEE STAD,D,2,3.0
161/YANKEE STAD,D,3,12.0
161/YANKEE STAD,D,4,35.0
161/YANKEE STAD,D,5,98.0
161/YANKEE STAD,D,6,171.0
161/YANKEE STAD,D,7,244.0
161/YANKEE STAD,D,8,318.0
161/YANKEE STAD,D,9,391.0
161/YANKEE STAD,D,10,783.0
161/YANKEE STAD,D,11,51.0
161/YANKEE STAD,D,12,38.0
161/YANKEE STAD,D,13,36.0
161/YANKEE STAD,D,14,57.0
161/YANKEE STAD,D,15,89.0
161/YANKEE STAD,D,16,73.0
161/YANKEE STAD,D,17,52.0
161/YANKEE STAD,D,18,52.0
161/YANKEE STAD,D,19,51.0
161/YANKEE STAD,D,20,15.0
161/YANKEE STAD,D,21,5.0
161/YANKEE STAD,D,22,8.0
161/YANKEE STAD,D,23,3.0
163 ST-AMSTERDM,C,0,1.0
163 ST-AMSTERDM,C,1,1.0
163 ST-AMSTERDM,C,2,1.0
163 ST-AMSTERDM,C,3,1.0
163 ST-AMSTERDM,C,4,3.0
163 ST-AMSTERDM,C,5,5.0
163 ST-AMSTERDM,C,6,7.0
163 ST-AMSTERDM,C,7,9.0
163 ST-AMSTERDM,C,8,11.0
163 ST-AMSTERDM,C,9,13.0
163 ST-AMSTERDM,C,10,5.0
163 ST-AMSTERDM,C,11,8.0
163 ST-AMSTERDM,C,12,15.0
163 ST-AMSTERDM,C,13,14.0
163 ST-AMSTERDM,C,14,36.0
163 ST-AMSTERDM,C,15,67.0
163 ST-AMSTERDM,C,16,22.0
163 ST-AMSTERDM,C,17,15.0
163 ST-AMSTERDM,C,18,29.0
163 ST-AMSTERDM,C,19,36.0
163 ST-AMSTERDM,C,20,8.0
163 ST-AMSTERDM,C,21,4.0
163 ST-AMSTERDM,C,22,3.0
163 ST-AMSTERDM,C,23,1.0
167 ST,4,0,1.0
167 ST,4,1,2.0
167 ST,4,2,1.0
167 ST,4,3,27.0
167 ST,4,4,68.0
167 ST,4,5,105.0
167 ST,4,6,241.0
167 ST,4,7,377.0
167 ST,4,8,513.0
167 ST,4,9,649.0
167 ST,4,10,57.0
167 ST,4,11,31.0
167 ST,4,12,36.0
167 ST,4,13,39.0
167 ST,4,14,44.0
167 ST,4,15,33.0
167 ST,4,16,41.0
167 ST,4,17,29.0
167 ST,4,18,27.0
167 ST,4,19,14.0
167 ST,4,20,9.0
167 ST,4,21,8.0
167 ST,4,22,7.0
167 ST,4,23,2.0
167 ST,B,0,211.0
167 ST,B,1,211.0
167 ST,B,2,211.0
167 ST,B,3,211.0
167 ST,B,4,211.0
167 ST,B,5,211.0
167 ST,B,6,211.0
167 ST,B,7,211.0
167 ST,B,8,211.0
167 ST,B,9,211.0
167 ST,B,10,32.0
167 ST,B,11,25.0
167 ST,B,12,21.0
167 ST,B,13,33.0
167 ST,B,14,32.0
167 ST,B,15,32.0
167 ST,B,16,31.0
167 ST,B,17,30.0
167 ST,B,18,29.0
167 ST,B,19,29.0
167 ST,B,20,28.0
167 ST,B,21,16.0
167 ST,B,22,9.0
167 ST,B,23,3.0
167 ST,D,0,2.0
167 ST,D,1,2.0
167 ST,D,2,3.0
167 ST,D,3,14.0
167 ST,D,4,37.0
167 ST,D,5,108.0
167 ST,D,6,189.0
167 ST,D,7,270.0
167 ST,D,8,350.0
167 ST,D,9,431.0
167 ST,D,10,775.0
167 ST,D,11,55.0
167 ST,D,12,39.0
167 ST,D,13,34.0
167 ST,D,14,55.0
167 ST,D,15,86.0
167 ST,D,16,67.0
167 ST,D,17,44.0
167 ST,D,18,47.0
167 ST,D,19,46.0
167 ST,D,20,14.0
167 ST,D,21,5.0
167 ST,D,22,5.0
167 ST,D,23,1.0
168 ST,1,0,3.0
168 ST,1,1,1.0
168 ST,1,2,1.0
168 ST,1,3,7.0
168 ST,1,4,41.0
168 ST,1,5,18.0
168 ST,1,6,94.0
168 ST,1,7,170.0
168 ST,1,8,245.0
168 ST,1,9,321.0
168 ST,1,10,42.0
168 ST,1,11,26.0
168 ST,1,12,26.0
168 ST,1,13,33.0
168 ST,1,14,54.0
168 ST,1,15,74.0
168 ST,1,16,72.0
168 ST,1,17,70.0
168 ST,1,18,70.0
168 ST,1,19,42.0
168 ST,1,20,25.0
168 ST,1,21,14.0
168 ST,1,22,8.0
168 ST,1,23,3.0
168 ST,A,0,2.0
168 ST,A,1,1.0
168 ST,A,2,1.0
168 ST,A,3,6.0
168 ST,A,4,24.0
168 ST,A,5,46.0
168 ST,A,6,90.0
168 ST,A,7,45.0
168 ST,A,8,0.0
168 ST,A,9,395.0
168 ST,A,10,288.0
168 ST,A,11,29.0
168 ST,A,12,21.0
168 ST,A,13,26.0
168 ST,A,14,32.0
168 ST,A,15,55.0
168 ST,A,16,59.0
168 ST,A,17,48.0
168 ST,A,18,41.0
168 ST,A,19,40.0
168 ST,A,20,18.0
168 ST,A,21,11.0
168 ST,A,22,6.0
168 ST,A,23,3.0
168 ST,C,0,1.0
168 ST,C,1,1.0
168 ST,C,2,1.0
168 ST,C,3,0.0
168 ST,C,4,0.0
168 ST,C,5,1.0
168 ST,C,6,1.0
168 ST,C,7,1.0
168 ST,C,8,2.0
168 ST,C,9,2.0
168 ST,C,10,4.0
168 ST,C,11,3.0
168 ST,C,12,4.0
168 ST,C,13,8.0
168 ST,C,14,28.0
168 ST,C,15,24.0
168 ST,C,16,9.0
168 ST,C,17,13.0
168 ST,C,18,10.0
168 ST,C,19,5.0
168 ST,C,20,4.0
168 ST,C,21,3.0
168 ST,C,22,3.0
168 ST,C,23,1.0
169 ST,F,0,2.0
169 ST,F,1,2.0
169 ST,F,2,1.0
169 ST,F,3,6.0
169 ST,F,4,18.0
169 ST,F,5,39.0
169 ST,F,6,58.0
169 ST,F,7,77.0
169 ST,F,8,96.0
169 ST,F,9,115.0
169 ST,F,10,173.0
169 ST,F,11,17.0
169 ST,F,12,15.0
169 ST,F,13,16.0
169 ST,F,14,17.0
169 ST,F,15,30.0
169 ST,F,16,58.0
169 ST,F,17,22.0
169 ST,F,18,21.0
169 ST,F,19,44.0
169 ST,F,20,14.0
169 ST,F,21,6.0
169 ST,F,22,4.0
169 ST,F,23,2.0
170 ST,4,0,1.0
170 ST,4,1,2.0
170 ST,4,2,1.0
170 ST,4,3,29.0
170 ST,4,4,69.0
170 ST,4,5,124.0
170 ST,4,6,238.0
170 ST,4,7,351.0
170 ST,4,8,464.0
170 ST,4,9,578.0
170 ST,4,10,76.0
170 ST,4,11,30.0
170 ST,4,12,36.0
170 ST,4,13,39.0
170 ST,4,14,51.0
170 ST,4,15,40.0
170 ST,4,16,43.0
170 ST,4,17,28.0
170 ST,4,18,22.0
170 ST,4,19,12.0
170 ST,4,20,8.0
170 ST,4,21,9.0
170 ST,4,22,7.0
170 ST,4,23,2.0
170 ST,B,0,190.0
170 ST,B,1,190.0
170 ST,B,2,190.0
170 ST,B,3,190.0
170 ST,B,4,190.0
170 ST,B,5,190.0
170 ST,B,6,190.0
170 ST,B,7,190.0
170 ST,B,8,190.0
170 ST,B,9,190.0
170 ST,B,10,28.0
170 ST,B,11,23.0
170 ST,B,12,20.0
170 ST,B,13,33.0
170 ST,B,14,32.0
170 ST,B,15,31.0
170 ST,B,16,30.0
170 ST,B,17,30.0
170 ST,B,18,29.0
170 ST,B,19,28.0
170 ST,B,20,27.0
170 ST,B,21,17.0
170 ST,B,22,10.0
170 ST,B,23,2.0
170 ST,D,0,3.0
170 ST,D,1,3.0
170 ST,D,2,4.0
170 ST,D,3,12.0
170 ST,D,4,41.0
170 ST,D,5,139.0
170 ST,D,6,214.0
170 ST,D,7,288.0
170 ST,D,8,362.0
170 ST,D,9,437.0
170 ST,D,10,847.0
170 ST,D,11,59.0
170 ST,D,12,42.0
170 ST,D,13,37.0
170 ST,D,14,47.0
170 ST,D,15,85.0
170 ST,D,16,72.0
170 ST,D,17,44.0
170 ST,D,18,48.0
170 ST,D,19,45.0
170 ST,D,20,13.0
170 ST,D,21,4.0
170 ST,D,22,8.0
170 ST,D,23,2.0
174 ST,2,0,1.0
174 ST,2,1,2.0
174 ST,2,2,1.0
174 ST,2,3,6.0
174 ST,2,4,44.0
174 ST,2,5,142.0
174 ST,2,6,259.0
174 ST,2,7,376.0
174 ST,2,8,493.0
174 ST,2,9,610.0
174 ST,2,10,108.0
174 ST,2,11,26.0
174 ST,2,12,27.0
174 ST,2,13,30.0
174 ST,2,14,44.0
174 ST,2,15,72.0
174 ST,2,16,65.0
174 ST,2,17,62.0
174 ST,2,18,63.0
174 ST,2,19,53.0
174 ST,2,20,25.0
174 ST,2,21,15.0
174 ST,2,22,5.0
174 ST,2,23,3.0
174 ST,5,0,1.0
174 ST,5,1,3.0
174 ST,5,2,1.0
174 ST,5,3,3.0
174 ST,5,4,67.0
174 ST,5,5,131.0
174 ST,5,6,196.0
174 ST,5,7,260.0
174 ST,5,8,324.0
174 ST,5,9,388.0
174 ST,5,10,16.0
174 ST,5,11,14.0
174 ST,5,12,10.0
174 ST,5,13,8.0
174 ST,5,14,14.0
174 ST,5,15,26.0
174 ST,5,16,26.0
174 ST,5,17,20.0
174 ST,5,18,16.0
174 ST,5,19,13.0
174 ST,5,20,8.0
174 ST,5,21,3.0
